drug_id,alpha1_composition,alpha2_composition,alpha1_source,alpha2_source,metric,unit,same_beta_gamma,same_reference_or_assay,alpha1_species,alpha2_species,alpha1_value,alpha2_value,tier,alpha1_evidence_id,alpha2_evidence_id
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,50.0,123.0,4,chembl:375,chembl:371
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,50.0,156.0,4,chembl:375,chembl:377
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Homo sapiens,50.0,150.0,4,chembl:375,chembl:394
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Homo sapiens,50.0,180.0,4,chembl:375,chembl:395
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Rattus norvegicus,Homo sapiens,50.0,408.0,4,chembl:375,chembl:403
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,True,Rattus norvegicus,Rattus norvegicus,50.0,765.0,4,chembl:375,chembl:412
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Rattus norvegicus,50.0,156.0,4,chembl:375,chembl:414
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,50.0,291.0,4,chembl:375,chembl:418
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,50.0,737.0,4,chembl:375,chembl:419
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Rattus norvegicus,Homo sapiens,50.0,74.1,4,chembl:375,chembl:423
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,160.0,2,chembl:376,chembl:327
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,156.0,2,chembl:376,chembl:331
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,255.1,2,chembl:376,chembl:338
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,187.0,4,chembl:376,chembl:339
zolpidem,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,26.7,156.0,4,chembl:376,chembl:345
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,156.0,2,chembl:376,chembl:348
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,103.0,2,chembl:376,chembl:357
zolpidem,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,26.7,765.0,4,chembl:376,chembl:361
zolpidem,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,26.7,765.0,4,chembl:376,chembl:363
zolpidem,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,26.7,765.0,4,chembl:376,chembl:365
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,160.0,2,chembl:376,chembl:368
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,False,Homo sapiens,Homo sapiens,26.7,123.0,4,chembl:376,chembl:371
zolpidem,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Ki,nM,True,True,Homo sapiens,Homo sapiens,26.7,156.0,1,chembl:376,chembl:377
zolpidem,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,26.7,150.0,4,chembl:376,chembl:394
zolpidem,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,26.7,180.0,4,chembl:376,chembl:395
zolpidem,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,26.7,408.0,3,chembl:376,chembl:403
zolpidem,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,26.7,765.0,4,chembl:376,chembl:412
zolpidem,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Rattus norvegicus,26.7,156.0,4,chembl:376,chembl:414
zolpidem,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,26.7,291.0,4,chembl:376,chembl:418
zolpidem,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,26.7,737.0,4,chembl:376,chembl:419
zolpidem,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Ki,nM,False,False,Homo sapiens,Homo sapiens,26.7,74.1,4,chembl:376,chembl:423
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,160.0,4,chembl:382,chembl:327
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,156.0,4,chembl:382,chembl:331
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,255.1,4,chembl:382,chembl:338
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,187.0,4,chembl:382,chembl:339
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Homo sapiens,Rattus norvegicus,240.0,156.0,4,chembl:382,chembl:345
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,156.0,4,chembl:382,chembl:348
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,103.0,4,chembl:382,chembl:357
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Homo sapiens,Rattus norvegicus,240.0,765.0,4,chembl:382,chembl:361
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Homo sapiens,Rattus norvegicus,240.0,765.0,4,chembl:382,chembl:363
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Homo sapiens,Rattus norvegicus,240.0,765.0,4,chembl:382,chembl:365
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,160.0,4,chembl:382,chembl:368
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,123.0,4,chembl:382,chembl:371
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,156.0,4,chembl:382,chembl:377
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Homo sapiens,Homo sapiens,240.0,150.0,4,chembl:382,chembl:394
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Homo sapiens,Homo sapiens,240.0,180.0,2,chembl:382,chembl:395
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Homo sapiens,Homo sapiens,240.0,408.0,4,chembl:382,chembl:403
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,240.0,765.0,4,chembl:382,chembl:412
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,240.0,156.0,4,chembl:382,chembl:414
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,291.0,4,chembl:382,chembl:418
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,737.0,3,chembl:382,chembl:419
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,240.0,74.1,4,chembl:382,chembl:423
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,160.0,4,chembl:383,chembl:327
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,156.0,4,chembl:383,chembl:331
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,255.1,4,chembl:383,chembl:338
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,187.0,4,chembl:383,chembl:339
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,FC,,True,False,Homo sapiens,Rattus norvegicus,2.5,156.0,4,chembl:383,chembl:345
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,156.0,4,chembl:383,chembl:348
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,103.0,4,chembl:383,chembl:357
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,FC,,True,False,Homo sapiens,Rattus norvegicus,2.5,765.0,4,chembl:383,chembl:361
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,FC,,True,False,Homo sapiens,Rattus norvegicus,2.5,765.0,4,chembl:383,chembl:363
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,FC,,True,False,Homo sapiens,Rattus norvegicus,2.5,765.0,4,chembl:383,chembl:365
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,160.0,4,chembl:383,chembl:368
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,123.0,4,chembl:383,chembl:371
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,156.0,4,chembl:383,chembl:377
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,FC,,True,False,Homo sapiens,Homo sapiens,2.5,150.0,4,chembl:383,chembl:394
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,FC,,True,False,Homo sapiens,Homo sapiens,2.5,180.0,4,chembl:383,chembl:395
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,FC,,True,False,Homo sapiens,Homo sapiens,2.5,408.0,4,chembl:383,chembl:403
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Rattus norvegicus,2.5,765.0,4,chembl:383,chembl:412
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Rattus norvegicus,2.5,156.0,4,chembl:383,chembl:414
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,291.0,4,chembl:383,chembl:418
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,737.0,4,chembl:383,chembl:419
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,FC,,False,False,Homo sapiens,Homo sapiens,2.5,74.1,4,chembl:383,chembl:423
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,160.0,4,chembl:385,chembl:327
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,156.0,4,chembl:385,chembl:331
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,255.1,4,chembl:385,chembl:338
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,187.0,4,chembl:385,chembl:339
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Rattus norvegicus,180.0,156.0,4,chembl:385,chembl:345
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,156.0,4,chembl:385,chembl:348
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,103.0,4,chembl:385,chembl:357
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Rattus norvegicus,180.0,765.0,4,chembl:385,chembl:361
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Rattus norvegicus,180.0,765.0,4,chembl:385,chembl:363
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Rattus norvegicus,180.0,765.0,4,chembl:385,chembl:365
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,160.0,4,chembl:385,chembl:368
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,123.0,4,chembl:385,chembl:371
zolpidem,alpha1/beta2/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,156.0,4,chembl:385,chembl:377
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,180.0,150.0,4,chembl:385,chembl:394
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,180.0,180.0,4,chembl:385,chembl:395
zolpidem,alpha1/beta2/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,180.0,408.0,4,chembl:385,chembl:403
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,180.0,765.0,4,chembl:385,chembl:412
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,180.0,156.0,4,chembl:385,chembl:414
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,291.0,4,chembl:385,chembl:418
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,737.0,4,chembl:385,chembl:419
zolpidem,alpha1/beta2/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,180.0,74.1,4,chembl:385,chembl:423
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,160.0,4,chembl:386,chembl:327
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,156.0,4,chembl:386,chembl:331
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,255.1,4,chembl:386,chembl:338
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,187.0,4,chembl:386,chembl:339
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,322.0,156.0,4,chembl:386,chembl:345
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,156.0,4,chembl:386,chembl:348
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,103.0,4,chembl:386,chembl:357
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,322.0,765.0,4,chembl:386,chembl:361
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,322.0,765.0,4,chembl:386,chembl:363
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,322.0,765.0,4,chembl:386,chembl:365
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,160.0,4,chembl:386,chembl:368
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,123.0,4,chembl:386,chembl:371
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,156.0,4,chembl:386,chembl:377
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,150.0,4,chembl:386,chembl:394
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,180.0,4,chembl:386,chembl:395
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,408.0,4,chembl:386,chembl:403
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,322.0,765.0,4,chembl:386,chembl:412
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Rattus norvegicus,322.0,156.0,4,chembl:386,chembl:414
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,Activity,%,False,True,Homo sapiens,Homo sapiens,322.0,291.0,3,chembl:386,chembl:418
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,Activity,%,False,True,Homo sapiens,Homo sapiens,322.0,737.0,4,chembl:386,chembl:419
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Homo sapiens,Homo sapiens,322.0,74.1,4,chembl:386,chembl:423
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,160.0,4,chembl:387,chembl:327
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,156.0,4,chembl:387,chembl:331
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,255.1,4,chembl:387,chembl:338
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,187.0,4,chembl:387,chembl:339
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,198.0,156.0,4,chembl:387,chembl:345
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,156.0,4,chembl:387,chembl:348
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,103.0,4,chembl:387,chembl:357
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,198.0,765.0,4,chembl:387,chembl:361
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,198.0,765.0,4,chembl:387,chembl:363
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,198.0,765.0,4,chembl:387,chembl:365
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,160.0,4,chembl:387,chembl:368
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,123.0,4,chembl:387,chembl:371
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,156.0,4,chembl:387,chembl:377
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,150.0,4,chembl:387,chembl:394
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,180.0,3,chembl:387,chembl:395
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,408.0,4,chembl:387,chembl:403
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,198.0,765.0,4,chembl:387,chembl:412
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Rattus norvegicus,198.0,156.0,4,chembl:387,chembl:414
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,EC50,nM,False,True,Homo sapiens,Homo sapiens,198.0,291.0,4,chembl:387,chembl:418
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,EC50,nM,False,True,Homo sapiens,Homo sapiens,198.0,737.0,3,chembl:387,chembl:419
zolpidem,alpha1,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Homo sapiens,Homo sapiens,198.0,74.1,4,chembl:387,chembl:423
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,160.0,4,chembl:390,chembl:327
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,156.0,4,chembl:390,chembl:331
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,255.1,4,chembl:390,chembl:338
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,187.0,4,chembl:390,chembl:339
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,156.0,4,chembl:390,chembl:345
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,156.0,4,chembl:390,chembl:348
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,103.0,4,chembl:390,chembl:357
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,765.0,4,chembl:390,chembl:361
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,765.0,4,chembl:390,chembl:363
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Rattus norvegicus,14.0,765.0,4,chembl:390,chembl:365
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,160.0,4,chembl:390,chembl:368
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,123.0,4,chembl:390,chembl:371
zolpidem,alpha1,alpha2/beta3/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,156.0,4,chembl:390,chembl:377
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,150.0,4,chembl:390,chembl:394
zolpidem,alpha1,alpha2/beta2/gamma2,ChEMBL,ChEMBL,IC50,nM,False,False,Homo sapiens,Homo sapiens,14.0,180.0,4,chembl:390,chembl:395
