drug,receptor_block,seed,pose_rank,vina_score_kcal_mol,rmsd_lb,rmsd_ub,source_file,line_number,record_index,record_status,raw_record
zolpidem,alpha2,2026091903,8,-6.256,2.448,6.837,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091903/poses.pdbqt,310,8,valid,REMARK VINA RESULT:    -6.256      2.448      6.837
zolpidem,alpha2,2026091903,9,-6.103,1.552,6.009,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091903/poses.pdbqt,354,9,valid,REMARK VINA RESULT:    -6.103      1.552      6.009
zolpidem,alpha2,2026091904,1,-7.522,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.522      0.000      0.000
zolpidem,alpha2,2026091904,2,-7.372,1.142,1.647,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,46,2,valid,REMARK VINA RESULT:    -7.372      1.142      1.647
zolpidem,alpha2,2026091904,3,-7.262,1.931,4.088,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,90,3,valid,REMARK VINA RESULT:    -7.262      1.931      4.088
zolpidem,alpha2,2026091904,4,-7.221,2.43,4.939,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,134,4,valid,REMARK VINA RESULT:    -7.221      2.430      4.939
zolpidem,alpha2,2026091904,5,-7.046,2.608,4.892,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,178,5,valid,REMARK VINA RESULT:    -7.046      2.608      4.892
zolpidem,alpha2,2026091904,6,-6.88,2.173,6.449,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,222,6,valid,REMARK VINA RESULT:    -6.880      2.173      6.449
zolpidem,alpha2,2026091904,7,-6.201,2.551,6.943,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,266,7,valid,REMARK VINA RESULT:    -6.201      2.551      6.943
zolpidem,alpha2,2026091904,8,-6.128,3.332,4.298,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,310,8,valid,REMARK VINA RESULT:    -6.128      3.332      4.298
zolpidem,alpha2,2026091904,9,-5.895,2.712,7.23,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091904/poses.pdbqt,354,9,valid,REMARK VINA RESULT:    -5.895      2.712      7.230
zolpidem,alpha2,2026091905,1,-7.525,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.525      0.000      0.000
zolpidem,alpha2,2026091905,2,-7.405,1.152,1.652,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,46,2,valid,REMARK VINA RESULT:    -7.405      1.152      1.652
zolpidem,alpha2,2026091905,3,-7.236,2.428,4.937,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,90,3,valid,REMARK VINA RESULT:    -7.236      2.428      4.937
zolpidem,alpha2,2026091905,4,-6.864,2.194,6.487,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,134,4,valid,REMARK VINA RESULT:    -6.864      2.194      6.487
zolpidem,alpha2,2026091905,5,-6.588,2.812,6.356,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,178,5,valid,REMARK VINA RESULT:    -6.588      2.812      6.356
zolpidem,alpha2,2026091905,6,-6.439,1.395,5.971,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,222,6,valid,REMARK VINA RESULT:    -6.439      1.395      5.971
zolpidem,alpha2,2026091905,7,-6.342,2.532,6.986,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,266,7,valid,REMARK VINA RESULT:    -6.342      2.532      6.986
zolpidem,alpha2,2026091905,8,-6.241,1.877,6.474,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,310,8,valid,REMARK VINA RESULT:    -6.241      1.877      6.474
zolpidem,alpha2,2026091905,9,-6.119,2.745,7.132,runs/20260919_0724_10drug_standardized_redocking/raw/archives/zolpidem.tar.gz::zolpidem/alpha2/2026091905/poses.pdbqt,354,9,valid,REMARK VINA RESULT:    -6.119      2.745      7.132
lorazepam,alpha1,2026091901,1,-8.499,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.499      0.000      0.000
lorazepam,alpha1,2026091901,2,-8.306,1.53,1.996,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -8.306      1.530      1.996
lorazepam,alpha1,2026091901,3,-8.001,1.795,2.272,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -8.001      1.795      2.272
lorazepam,alpha1,2026091901,4,-7.64,3.503,6.47,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -7.640      3.503      6.470
lorazepam,alpha1,2026091901,5,-7.568,3.229,5.51,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -7.568      3.229      5.510
lorazepam,alpha1,2026091901,6,-7.507,2.661,4.987,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,207,6,valid,REMARK VINA RESULT:    -7.507      2.661      4.987
lorazepam,alpha1,2026091901,7,-7.463,4.405,6.368,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,248,7,valid,REMARK VINA RESULT:    -7.463      4.405      6.368
lorazepam,alpha1,2026091901,8,-7.208,4.597,6.171,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,289,8,valid,REMARK VINA RESULT:    -7.208      4.597      6.171
lorazepam,alpha1,2026091901,9,-7.101,2.996,5.81,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091901/poses.pdbqt,330,9,valid,REMARK VINA RESULT:    -7.101      2.996      5.810
lorazepam,alpha1,2026091902,1,-8.496,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.496      0.000      0.000
lorazepam,alpha1,2026091902,2,-8.282,1.54,1.995,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -8.282      1.540      1.995
lorazepam,alpha1,2026091902,3,-7.798,1.263,1.562,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -7.798      1.263      1.562
lorazepam,alpha1,2026091902,4,-7.781,2.995,5.188,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -7.781      2.995      5.188
lorazepam,alpha1,2026091902,5,-7.656,3.505,6.475,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -7.656      3.505      6.475
lorazepam,alpha1,2026091902,6,-7.538,2.649,4.982,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,207,6,valid,REMARK VINA RESULT:    -7.538      2.649      4.982
lorazepam,alpha1,2026091902,7,-6.945,3.087,5.968,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,248,7,valid,REMARK VINA RESULT:    -6.945      3.087      5.968
lorazepam,alpha1,2026091902,8,-6.817,4.007,5.381,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,289,8,valid,REMARK VINA RESULT:    -6.817      4.007      5.381
lorazepam,alpha1,2026091902,9,-6.372,5.221,7.178,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091902/poses.pdbqt,330,9,valid,REMARK VINA RESULT:    -6.372      5.221      7.178
lorazepam,alpha1,2026091903,1,-8.546,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.546      0.000      0.000
lorazepam,alpha1,2026091903,2,-8.316,1.546,2.012,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -8.316      1.546      2.012
lorazepam,alpha1,2026091903,3,-7.797,3.193,5.438,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -7.797      3.193      5.438
lorazepam,alpha1,2026091903,4,-7.564,2.645,4.987,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -7.564      2.645      4.987
lorazepam,alpha1,2026091903,5,-7.504,2.924,5.146,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -7.504      2.924      5.146
lorazepam,alpha1,2026091903,6,-7.041,3.416,4.925,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,207,6,valid,REMARK VINA RESULT:    -7.041      3.416      4.925
lorazepam,alpha1,2026091903,7,-6.836,2.935,4.787,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,248,7,valid,REMARK VINA RESULT:    -6.836      2.935      4.787
lorazepam,alpha1,2026091903,8,-6.805,4.118,5.486,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,289,8,valid,REMARK VINA RESULT:    -6.805      4.118      5.486
lorazepam,alpha1,2026091903,9,-6.109,4.581,7.744,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091903/poses.pdbqt,330,9,valid,REMARK VINA RESULT:    -6.109      4.581      7.744
lorazepam,alpha1,2026091904,1,-8.524,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.524      0.000      0.000
lorazepam,alpha1,2026091904,2,-8.319,1.53,2.001,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -8.319      1.530      2.001
lorazepam,alpha1,2026091904,3,-7.776,2.986,5.183,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -7.776      2.986      5.183
lorazepam,alpha1,2026091904,4,-7.67,1.417,1.81,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -7.670      1.417      1.810
lorazepam,alpha1,2026091904,5,-7.554,2.655,4.984,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -7.554      2.655      4.984
lorazepam,alpha1,2026091904,6,-7.494,2.949,5.176,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,207,6,valid,REMARK VINA RESULT:    -7.494      2.949      5.176
lorazepam,alpha1,2026091904,7,-7.088,2.982,5.795,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,248,7,valid,REMARK VINA RESULT:    -7.088      2.982      5.795
lorazepam,alpha1,2026091904,8,-7.002,3.319,4.615,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,289,8,valid,REMARK VINA RESULT:    -7.002      3.319      4.615
lorazepam,alpha1,2026091904,9,-6.813,4.032,5.399,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091904/poses.pdbqt,330,9,valid,REMARK VINA RESULT:    -6.813      4.032      5.399
lorazepam,alpha1,2026091905,1,-8.494,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -8.494      0.000      0.000
lorazepam,alpha1,2026091905,2,-8.301,1.524,1.978,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -8.301      1.524      1.978
lorazepam,alpha1,2026091905,3,-7.655,3.501,6.483,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -7.655      3.501      6.483
lorazepam,alpha1,2026091905,4,-7.555,2.657,4.978,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -7.555      2.657      4.978
lorazepam,alpha1,2026091905,5,-7.32,1.618,2.147,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -7.320      1.618      2.147
lorazepam,alpha1,2026091905,6,-7.007,3.328,4.844,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,207,6,valid,REMARK VINA RESULT:    -7.007      3.328      4.844
lorazepam,alpha1,2026091905,7,-6.79,4.05,5.413,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,248,7,valid,REMARK VINA RESULT:    -6.790      4.050      5.413
lorazepam,alpha1,2026091905,8,-6.692,4.343,6.615,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,289,8,valid,REMARK VINA RESULT:    -6.692      4.343      6.615
lorazepam,alpha1,2026091905,9,-6.482,4.445,5.849,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha1/2026091905/poses.pdbqt,330,9,valid,REMARK VINA RESULT:    -6.482      4.445      5.849
lorazepam,alpha2,2026091901,1,-6.861,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -6.861      0.000      0.000
lorazepam,alpha2,2026091901,2,-6.787,2.958,4.459,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -6.787      2.958      4.459
lorazepam,alpha2,2026091901,3,-6.662,2.489,4.406,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -6.662      2.489      4.406
lorazepam,alpha2,2026091901,4,-6.579,3.365,4.497,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -6.579      3.365      4.497
lorazepam,alpha2,2026091901,5,-6.458,2.829,5.322,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -6.458      2.829      5.322
lorazepam,alpha2,2026091901,6,-6.184,3.522,4.852,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,207,6,valid,REMARK VINA RESULT:    -6.184      3.522      4.852
lorazepam,alpha2,2026091901,7,-6.067,3.329,5.59,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,248,7,valid,REMARK VINA RESULT:    -6.067      3.329      5.590
lorazepam,alpha2,2026091901,8,-6.055,3.166,4.242,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,289,8,valid,REMARK VINA RESULT:    -6.055      3.166      4.242
lorazepam,alpha2,2026091901,9,-5.652,1.77,2.177,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091901/poses.pdbqt,330,9,valid,REMARK VINA RESULT:    -5.652      1.770      2.177
lorazepam,alpha2,2026091902,1,-6.882,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -6.882      0.000      0.000
lorazepam,alpha2,2026091902,2,-6.807,2.978,4.434,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -6.807      2.978      4.434
lorazepam,alpha2,2026091902,3,-6.679,2.483,4.426,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -6.679      2.483      4.426
lorazepam,alpha2,2026091902,4,-6.583,3.359,4.468,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -6.583      3.359      4.468
lorazepam,alpha2,2026091902,5,-6.505,2.952,5.603,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -6.505      2.952      5.603
lorazepam,alpha2,2026091902,6,-6.436,2.84,5.342,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,207,6,valid,REMARK VINA RESULT:    -6.436      2.840      5.342
lorazepam,alpha2,2026091902,7,-6.418,2.655,4.077,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,248,7,valid,REMARK VINA RESULT:    -6.418      2.655      4.077
lorazepam,alpha2,2026091902,8,-6.21,2.99,5.687,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,289,8,valid,REMARK VINA RESULT:    -6.210      2.990      5.687
lorazepam,alpha2,2026091902,9,-6.134,2.838,4.464,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091902/poses.pdbqt,330,9,valid,REMARK VINA RESULT:    -6.134      2.838      4.464
lorazepam,alpha2,2026091903,1,-6.819,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091903/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -6.819      0.000      0.000
lorazepam,alpha2,2026091903,2,-6.806,2.978,4.449,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091903/poses.pdbqt,43,2,valid,REMARK VINA RESULT:    -6.806      2.978      4.449
lorazepam,alpha2,2026091903,3,-6.694,2.496,4.395,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091903/poses.pdbqt,84,3,valid,REMARK VINA RESULT:    -6.694      2.496      4.395
lorazepam,alpha2,2026091903,4,-6.581,3.369,4.515,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091903/poses.pdbqt,125,4,valid,REMARK VINA RESULT:    -6.581      3.369      4.515
lorazepam,alpha2,2026091903,5,-6.538,2.935,5.59,runs/20260919_0724_10drug_standardized_redocking/raw/archives/lorazepam.tar.gz::lorazepam/alpha2/2026091903/poses.pdbqt,166,5,valid,REMARK VINA RESULT:    -6.538      2.935      5.590
